,review_text,review_rating
437,facial wash favorite aku banget wanginya soft habis dipakai tidak buat wajah kering kemana-mana selalu aku bawa kalau sehari aja tidak pakai rasanya bagai hari mataharisaya pakai sebagaiuaday dan night skincare routineini pemakaian tube mungkin dipakai siang malam jadi lebih cepat habis overall tetap irit tube tahan pemakaian -bulanuaua,5
438,produk yang selalu digunakan di rutinitas kecantikan lipbalm aku sekali pakai bibir bener-bener lembab seharian aku pakai pagi sama malem tidur masuk rangkaian perawatan wajah aku pakai produk bibirku pernah kering pecah-pecah bibirku jadi keliatan sehat banget warna pink nya cukup nempel seharian rasa lengket berminyak banget kayak habis makan gorengan lipbalm paling bagus jadi favorit aku aku uda beli kedua kalinya segi kemasan sih biasa aja bagus sih ornamennya keliatan funky tutupnya cuma ditahan sama kail kecil ujung jadi kalau dibuka tutup terus kekencangannya berkurang sekarang tutupnya uda mulai gampang lepas  jadi hati-hati naruh tas riasan kualitas produknya ngalahin,5
439,the best hydrating toner buat aku sih bener asli buat muka alus lembut kenyal aku pakai yang for dry skin yang tulisannya warna merah ntah brp botol beli tahun sampe sekarang selalu nyetok fungsinya enak banget buat csm masker kompres mata pakenya - tetes aja lama banget abisnya cuma kurang suka tutup botolnya aja kurang kuat kadang patah overall bagus banget sih,5
440,sukaaaa banget sama produk bikinmuka lembut bersihin pori kalau udah pakai bb cream seharian wajib banget aku pakai kalau tidak langsung muncul jerawat emang sih lama nunggu keringnya jadi suka dipakai semaleman aja bawa tidur,5
443,semenjak pakai scrub wajah badan aku jadi lebih halus kenyal rasanya terutama wajah aku ngerasa bner halus aku pakai yang green tea aku ngerasa bintik halus pada kulit aku sedikit menghilang aku baru pakai x,5
444,kalau aku pakai product bukan beli sendiri kalau facial endingnya selalu masker menggunakan product well dingin banget cepet kering mudah banget diaplikasikan wajah bentuknya cair jadi sedikit udah cukup banget untuk muka jadi pemakaian irit sekali lumayan lama menggunakan muka tuh jadi lebih kenyal segar bersinar aja hehehe,5
446,baru minggu rutin make tiap pagi dan malem hasilnya wow banget exceed my expectations kulit jadi lembab kenyal my skin has never feel so smooth before sama sekali tidak break out jg untungnya malah buat bersinar untk pemakaiannya jg hemat banget cuma tetes ud more than enough satu muka plus leher,5
447,face wash buat kantong sekarat hasilnya oke banget engga buat wajah kering lebih sedikit busa awalnya ragu benaran udah bersih apa engga pakai biasanya pakai face wash busanyamembludak worth it to try lah,5
448,dulu pernah pakai bosen belakangan beli hada labo trusted mudah harga terjangkau kemasan simpel botol plastik putih flip top lubang yang kecil selama pakai sih pernah tumpah meskipun dibawa kemana-mana kemasan ml kalau niat bulan habis berasa boros banget product meskipun namanya lotion hydrating toner dulu waktu kulitku oily banget aku pakai doang exfo sekarang kering setelahnya aku pakai essence cream hampir berbau cepat meresap menyebabkan reaksi kulit karena tidak cocok dengan zat aktif pada produk aku membuat wajah jadi kilang minyak rasanya membantu penyerapan essence cream mengandung hyaluronic acid ingredientnya simple katanya sih ph nya sesuai ph wajah pernah ukur sendiri price availability sangat mudah ditemui berbagai supermarket pharmacies asal sedang oos varian trial sizenya buat coba-coba harganya -rb repurchase,5
449,harga aku terlalu mempermasalahkan yang penting kualitasnya so far works banget diaku sesuai claimnya menahan kelebihan minyak medium-high coverage dan the most important point that is not make me reaksi kulit karena tidak cocok dengan zat aktif pada produk,5
450,suka banget deh produk mild exfoliating jadi buat terlalu kering setelahnya pakai hydrating toner essence jangan lupa sunblock produk bening gampang diaplikasikan mengandung parfum pewarna buat kulit jadi haluspakainya cukup dikit aja jadi awet habis-habis,5
451,sekarang pakai micellar water enaaaaaakk dipakainyamuka yang kira tidak kotor banget pas dibersihin pakai barulah keliatan kotoran sealaihim gambreng cocok sih sama kulit muka yang kombinasi biasanya pakai langkah pertama double cleansing cuma tutupnya rapuh botolnya sih kuat,5
452,awalnya mencoba serum banyak review positif internet beneran aja udah botol keberapa aku kali saking seringnya repurchase d bener-bener ringan melembapkan ngerubah tekstur kulit aku terutama bagian pipi hidung aku saranin pakenya malam tidur denger kandungannya trigger kulit buat produksi melanin kalau dipakenya siang jadi buat kulit gelap hasil lebih mantap dipakenya green tea seed cream lovely combo,5
453,laneige ngebantu banget menyamarkan noda hitam bekas jerawat pemakaiannya irit cuma perlu x seminggu beberapa orang kulitnya gak terlalu bermasalah mungkin kurang notice perubahan wajahnya orang punya noda hitam bener bener kerasa perubahannya asal kuncinya telaten sabar selama pemakaian kulit jadi lembab supple,5
454,well sebenernya pertama kali pakai fte uda lama banget kayaknya waktu awal lulus kuliat kerja kesan pertama beli mahal buangett nih produk tetapi karena dl sering banget liat iklannya jadi penasaran donk untuk nyobain klo dl kayaknya salah satu brand ambasador indo susan bachtiar kebayang donk gmn cakepnya doi pas cobain botol pertama ntah salah cara pakainya memang gak rela belinya p berasa kok gak perubahan apa akhirnya botol pertama habis lanjut beli botol kedua botol kedua habis kok sama aja kulit saya tetep gak putih fleknya dikit akhirnya nyerah deh saya untuk pakai produk sempet cobain skincare mulai dokter kulit dan trus klinik kecantikan ml ampe beli krim yang katanya herbal tetapi cuma aja berani beli yang jual temen sendiri pas pakai krim herbal berasa kulit cerahan ampe akhirnya mulai banyak tuh beredar berita tentang krim herbal berbahaya yah saya gak tau sih yang punya saya termasuk berbahaya apa gak akhirnya saya stop pakai saya jg stop untuk pakai skincare apapun karena saya bingung nyari skincare yang bagus apa klo pakai model drugstore begitu spt nya gak efeknya kulit saya sampe akhirnya saya berada titik dmn saya mulai worry dgn kondisi kulit saya sebenernya gak knp sih gak jerawatan apa cuma berhubung wkt usia uda th jadi mulai considering untuk mencari skincare yang bagus spy gak cepet kliatan tua hahaha browsing googling sana sini akhirnya saya tertarik nyobain beli fte tetapi liat harga kok yang mahal akhirnya saya mulai welcome kit nya yang kecil begitu pertama pakai kulit biasa aja gak ampe langsung berubah drastis memang skincare yang aman memang gak instan tetapi saya berasa kulit saya lebih kenyal trus karena tetep ngerasa mahal akhirnya saya coba beli yang fte share beli online tahap saya uda mulai ketergantungan nih sama produk btw kata ba yang store kulit regenerasi stiap hari saya taat sama omongan selama hari saya gak stop pakenya tuh botol share yang beli online habis kok saya gak tenang pakai botol share begitu aja donk dicampur apa begitu fte nya maklum saya anaknya parnoan akhirnya saya beli aja deh counter langsung yang ml jeng jeng jeng jengggg semakin jatuh cinta donk saya botol perdana saya habis dilema mau lanjut pakai apa gak walaupun saya kerja tetep kayaknya kok sayang untuk kluarin duid segitu buat skincare yang cuma dipakai bbrp bulan kayaknya saya dl terlalu boros cara pakai saya salah jadi si fte ml cuma bertahan bulanan doank klo gak salah saya ngobrol ama tmn saya yang pakai fte saya ceritain pengalaman saya pakai fte betapa kagum nya saya sama nih fte spt nya saya salah cara pakenya akhirnya sampailah saya botol ukuran ml saya uda pakai bulan tetapi fte nya kayak setengah botol lebih begitu yeiy saya berhasil hemat pakenya dgn cara teman saya hahaha yah mgkn yang bilang harusnya saya gak irit pelit banget pakenya muka saya saya cukup drop - tetes aja uda untuk seluruh muka leher kok saya puas hasil muka saya so worth it donk harga nya berapa lama produknya dipakai dibanding sekali perawatan dokter kulit harganya sgitu yakkk sampailah hasil review yang saya sempet singgung atas tadi saya berasa kulit saya skarang kenyal emang sih untuk skarang saya punya muka yang sebening kristal kayak orang tetapi saya ngerasa kulit saya sekarang jauhhhh lebih sehat sebelumnya btw kulit saya tadinya tipe kulit kering banget tetapi pakai fte berasa banget kenyal lembabnya saya skarang jadi tau fte dinamain miracle water nih kulit saya kan kering pakai jadi lembab biasanya skincare klo untuk ngelembapin biasanya gak cocok untuk kulit berminyak saya ngerasa beda banget dgn fte karena tmn saya yang kulitnya berminyak pakai justru berkurang minyaknya fte untuk keringin jerawat saya sering banget jerawatan klo mau haid klo uda muncul jerawat beberapa dahi saya tempelin aja muka saya pakai kapas yang uda saya tetesin fte hasilnya dlm beberapa hari jerawat kering kempis yakkk kayaknya segitu dulu review saya untuk fte semoga membuka mata kalian d buat saya skarang fte barang wajib yang perlu saya bawa ampe kemaren saya jepang jg saya bawa klo gak kulit saya kering parah karena cuaca dingin disana btw saya pakai fte bulan sept gak stop sampe sekarang sekarang aja hasilnya uda oke banget gmn klo pemakain thn kann ingat wajah salah asset mungkin sekarang sebagian orang kepikiran kayak saya dulu klo uda mendekati usia tahun kayak saya uda mulai was d gak mau donk baru mau thn kulit muka uda banyak keriput dmn smoga review berguna buat kalian semua yang bingung bimbang aka galau mau pakai produk gak,5
455,aztec merubah kehidupan wajah saya x apa diclaim worlds most powerful facial bener banget saya biasa ngecampur avc braggs kayumanis pala perih banget sih dipakai semuanya worth it kulit saya bebas jerawat pipi halus bangetpori pori mengecil ddaaaan udah tidak kusam wajah saya berkat aztec saya udah tidak pakai krim perawatan muka jerawat thaaaank you aztec,5
457,sejak kenal sama brand jatuh cinta baunya aku kurang suka sangat gingseng sekali produknya cocok muka ku hasil terasanya langsung terlihat aku suka berganti-ganti produk skin care serius tidak mixed up sulwhasoo salah satu brand aku suka walaupun tetep minus bau gingseng nya terlalu strong hehehe,5
458,pertama kali punya scrub pakai bener-bener buat bibir jadi lebih sehat gak crack kalau pakai lipstick terutama matebibirku cenderung kering walaupun banyak minum pakai lip balmlip taffy sangat membantu banget menyehatkan bibir wangi vanila khas manis kadang-kadang pas pakai jadi mau dimakan scrubnya hahaa p,5
459,satu produk sulwhasoo i cant live without pemakaian serum memang instan hasilnya pemakaian rutin bulan pagi malam hasilnya keliatan muka jadi lebih sehat glowing hydrated mengembalikan kadar air hilang cuci muka serum berfungsi booster mempersiapkan kulit menerima produk skincare berikutnya hasilnya maksimal sebenernya ways to use this serum silahkan google fungsi banyak serum worth to buy walaupun harganya mahal,5
461,harganya atas lip balm lokal produk selalu jadi andalan melembapkan bibir biasanya dipakai malam hari dibiarkan semalaman besoknya bibir jadi lembut engga berasa tebel bibirnya cukup -x olesan buat lembab biasa pakai makai lipstik biar bibir tidak pecah-pecah,5
462,i cinta it perjalanan panjang pencarian bb cream yang cocok mulai dr missha m perfect covernya yang buat kilang minyak muka mencoba bb cream garnier malah jerawatan akhirnya berpikir panjang menabung kebeli jg bb cushion mahal bok buat ukuran emak yang dandannya sekali doang coverage nya medium warnanya pas banget pakai beberapa kali taptap tidak kelihatan belebihan semimatte nya buat kulitku yang kombinasi bs tampil dewy ala korea selalu jadi andalanku udah beberapa bulan tidak habis karena jarang pakai sehari,5
463,maju mundur akhirnya memutuskan membeli mencoba the mighty ceramic slip from sunday riley harganya of course so expensive for a mere cleanser but i still give it a go melihat bahan-bahannya sangat menarik biasa terkandung sebuah cleanser ceramic slip mengandung segala anti oksidan vitamin diperlukan kulit seharian dibalut make up sebum all the dirt outside menggunakannya afternoon cleansing benar-benar mengangkat sisa make up hasilnya kulit terasa sangat bersih tight setelahnya menggunakan moisturising toner berasa sangat segar bersih pagi menggunakan sabun muka dokter cenderung lebih soft for my skin base ingredientsnya clay jadi mungkin benar-benar berdampak wajah kulitnya sensitif pelan-pelan justru jadi drying berasa quotketarikquot kulitnya overall produk sangat bagus maximum cleansing sepertinya benar mengecilkan pori-pori crossing fingers,5
464,cinta it so much awalnha aku bukan orang yang suka pakai sunblock aku gak suka sama efek lengketnya sejak ketemu sama biore aku jadi sukaa banget karena sublock sama sekali gak lengket kulit wanginya seger kayak citrusnya begitu dan adem wajah sangat cepat meresap kulit wajah sifatnya water base,5
465,mahal memang serum worth the money kok wanginya enak instantly lembab kenyal cerah besok paginya kulit muka kenyal cerah efek memperbaiki tekstur kulit mengecilkan pori waktu kena sunburn serum bantu banget buat balikin warna asli kulit,5
466,suka banget sama wangi kopi scrubnya butiran scrub kopinya kasar jadi aku tidak pernah coba pakai muka aku selalu pakai scrub bagian badan aja kulit jadi bersih kenyal lembab banget habis pakai scrub oh iya aku dulu satu bagian kaki gatel aku rutinin pakai scrub akhirnya sembuh bekas luka stretchmark perlahan memudar scrub terdiri bahan natural jadi wajib sabar banget klo mau liat hasilnya tidak instan aku habis bungkus fullsize scrub baru keliatan hasilnya segi harga emang mahal sih sebanding hasilnya jadi aku repurchase terus,5
